EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,,,
1087972,COOSA CO.,ROCKFORD,3/26/2023,1814,Hail,1, ,0,0,0,0,AL,CST-6, ,178115,C,37,BMX,0,0,Public, , , ,0,N,0,N,ROCKFORD,3/26/2023,1815,32.88,-86.22,32.88,-86.22,Quarter size hail reported in Rockford.,A multi-day severe weather event produced all modes of severe weather across Central Alabama. An upper low parked over the Midwest States and an upper ridge over the Florida Peninsula produced a deep layer of moisture and shear over Alabama. A slow moving surface cold front provided the focus for severe storms late Saturday night and continuing through Monday morning.,,,
1131812,CHAMBERS CO.,FIVE PTS,3/26/2023,1824,Hail,1.75, ,0,0,0,0,AL,CST-6, ,178115,C,17,BMX,0,0,Public, , , ,1,NW,1,NW,FIVE PTS,3/26/2023,1825,33.031,-85.346,33.031,-85.346,Golf ball size hail reported in Five Points.,A multi-day severe weather event produced all modes of severe weather across Central Alabama. An upper low parked over the Midwest States and an upper ridge over the Florida Peninsula produced a deep layer of moisture and shear over Alabama. A slow moving surface cold front provided the focus for severe storms late Saturday night and continuing through Monday morning.,,,
1087160,WILCOX CO.,CAMDEN,3/26/2023,1825,Hail,1, ,0,0,0,0,AL,CST-6, ,177861,C,131,MOB,0,0,Trained Spotter, , , ,3,E,3,E,CAMDEN,3/26/2023,1827,31.98,-87.2288,31.98,-87.2288,,A stalled front over northern portions of the area combined with favorable wind shear and instability led to the development of severe thunderstorms. Two tornadoes developed along with several reports of large hail.,,,
1088446,CLARKE CO.,FULTON,3/26/2023,2018,Hail,1, ,0,0,0,0,AL,CST-6, ,177861,C,25,MOB,0,0,Broadcast Media, , , ,0,N,0,N,FULTON,3/26/2023,2020,31.78,-87.73,31.78,-87.73,,A stalled front over northern portions of the area combined with favorable wind shear and instability led to the development of severe thunderstorms. Two tornadoes developed along with several reports of large hail.,,,
1088464,BALDWIN CO.,PERDIDO,3/28/2023,30,Hail,1.25, ,0,0,0,0,AL,CST-6, ,178820,C,3,MOB,0,0,Broadcast Media, , , ,2,WSW,2,WSW,PERDIDO,3/28/2023,32,31.01,-87.67,31.01,-87.67,,Severe thunderstorms developed across southwest Alabama and created several reports of large hail.,,,
1088467,BALDWIN CO.,PERDIDO,3/28/2023,40,Hail,1.5, ,0,0,0,0,AL,CST-6, ,178820,C,3,MOB,0,0,Public, , , ,0,N,0,N,PERDIDO,3/28/2023,42,31.02,-87.63,31.02,-87.63,,Severe thunderstorms developed across southwest Alabama and created several reports of large hail.,,,
1088468,ESCAMBIA CO.,NOKOMIS,3/28/2023,50,Hail,1, ,0,0,0,0,AL,CST-6, ,178820,C,53,MOB,0,0,Broadcast Media, , , ,0,N,0,N,NOKOMIS,3/28/2023,52,31.02,-87.57,31.02,-87.57,,Severe thunderstorms developed across southwest Alabama and created several reports of large hail.,,,
1088470,ESCAMBIA CO.,CANOE,3/28/2023,105,Hail,2.5, ,0,0,0,0,AL,CST-6, ,178820,C,53,MOB,0,0,Broadcast Media, , , ,0,N,0,N,CANOE,3/28/2023,107,31.03,-87.42,31.03,-87.42,,Severe thunderstorms developed across southwest Alabama and created several reports of large hail.,,,
1094093,WASHINGTON CO.,WAGARVILLE,4/3/2023,359,Hail,1, ,0,0,0,0,AL,CST-6, ,179694,C,129,MOB,0,0,Social Media, , , ,0,N,0,N,WAGARVILLE,4/3/2023,401,31.43,-88.03,31.43,-88.03,,A very moist and unstable airmass developed ahead of a cold front. Thunderstorms developed ahead of the front and produced damaging winds and large hail.,,,
1093454,GREENE CO.,SNODDY,4/3/2023,1604,Hail,1, ,0,0,0,0,AL,CST-6, ,179590,C,63,BMX,0,0,Public, , , ,1,N,1,N,SNODDY,4/3/2023,1605,33.04,-87.88,33.04,-87.88,Quarter size hail reported near the intersection of Joseph Wilder Road and Highway 191.,A persistent zone of deep layer shear over the Gulf Coast region and moderate mid level lapse rates produced conditions somewhat favorable for large hail.,,,
1093455,MONTGOMERY CO.,CHISHOLM,4/6/2023,1543,Hail,1, ,0,0,0,0,AL,CST-6, ,179590,C,101,BMX,0,0,Public, , , ,1,SW,1,SW,CHISHOLM,4/6/2023,1544,32.39,-86.26,32.39,-86.26,Quarter size hail reported in the city of Montgomery.,A persistent zone of deep layer shear over the Gulf Coast region and moderate mid level lapse rates produced conditions somewhat favorable for large hail.,,,
1095818,MADISON CO.,DEPOSIT,4/21/2023,1853,Hail,1, ,0,0,0,0,AL,CST-6, ,177978,C,89,HUN,0,0,Public, , , ,1,S,1,S,DEPOSIT,4/21/2023,1853,34.84,-86.47,34.84,-86.47,Hail up to quarter size was reported on River Walk Trail off of Winchester road. Time was estimated by radar.,"A band of showers and thunderstorms pushed east across north Alabama during the evening hours, out ahead of an advancing cold front and upper level disturbance. A few of the thunderstorms produced gusty winds of 30 to 40 mph, but a couple also produced gusts that knocked down a couple of trees.  One storm produced up to quarter sized hail between Huntsville and New Market in Madison County.",,,
1098162,BALDWIN CO.,FOLEY,4/27/2023,1047,Hail,1, ,0,0,0,0,AL,CST-6, ,180238,C,3,MOB,0,0,Public, , , ,0,N,0,N,FOLEY,4/27/2023,1049,30.42,-87.68,30.42,-87.68,,A strong cold front moved across the area and brought severe storms to the area. The thunderstorms produced numerous reports of large hail and damaging winds.,,,
1094650,TUSCALOOSA CO.,SAMANTHA,4/27/2023,1954,Hail,0.88, ,0,0,0,0,AL,CST-6, ,179744,C,125,BMX,0,0,Trained Spotter, , , ,4,S,4,S,SAMANTHA,4/27/2023,1955,33.36,-87.61,33.36,-87.61,Nickle size hail reported between Northport and Samantha along Highway 43.,"A weak surface low moving northward across eastern Mississippi produced a few thunderstorms across west Alabama during the evening hours on Thursday, April 27th. Mid level lapse rates increased to near 7 degrees Celsius which allowed for the production of large hail in Tuscaloosa County.",,,
1095076,CULLMAN CO.,ST BERNARD,4/28/2023,45,Hail,2, ,0,0,0,0,AL,CST-6, ,178209,C,43,HUN,0,0,Social Media, , , ,1,NW,1,NW,ST BERNARD,4/28/2023,45,34.19,-86.81,34.19,-86.81,A social media post and photo indicated an approximate 2 inch diameter hailstone in the Larkwood subdivision in Cullman.,An isolated supercell produced large hail and damaging winds in Cullman County during the early morning hours.,,,
1095077,CULLMAN CO.,ST BERNARD,4/28/2023,51,Hail,1.75, ,0,0,0,0,AL,CST-6, ,178209,C,43,HUN,0,0,Public, , , ,1,WNW,1,WNW,ST BERNARD,4/28/2023,51,34.1831,-86.8112,34.1831,-86.8112,Golf ball sized hail was reported east of Cullman near U.S. Highway 278.,An isolated supercell produced large hail and damaging winds in Cullman County during the early morning hours.,,,
1095134,CULLMAN CO.,CULLMAN,4/28/2023,51,Hail,1, ,0,0,0,0,AL,CST-6, ,178209,C,43,HUN,0,0,Public, , , ,2,N,2,N,CULLMAN,4/28/2023,51,34.203,-86.8277,34.203,-86.8277,Quarter sized hail was reported near the intersection of Eva Road and CR 157.,An isolated supercell produced large hail and damaging winds in Cullman County during the early morning hours.,,,
1096396,TALLADEGA CO.,RAHATCHIE,5/9/2023,1254,Hail,0.88, ,0,0,0,0,AL,CST-6, ,179967,C,121,BMX,0,0,Public, , , ,1,NE,1,NE,RAHATCHIE,5/9/2023,1255,33.227,-86.323,33.227,-86.323,Nickel size hail reported along Highway 280 between Childersburg and Sylacauga.,"An outflow boundary from a decaying MCS triggered isolated strong to severe thunderstorms during the afternoon and evening hours on May 9th. Due to the slow movement of the storms, some localized flooding also occurred.",,,
1096401,TALLAPOOSA CO.,ALEXANDER CITY,5/9/2023,1340,Hail,0.88, ,0,0,0,0,AL,CST-6, ,179967,C,123,BMX,0,0,Trained Spotter, , , ,2,ENE,2,ENE,ALEXANDER CITY,5/9/2023,1341,32.96,-85.934,32.96,-85.934,Nickel size hail reported on Parrish Drive in Alexander City.,"An outflow boundary from a decaying MCS triggered isolated strong to severe thunderstorms during the afternoon and evening hours on May 9th. Due to the slow movement of the storms, some localized flooding also occurred.",,,
1096403,SHELBY CO.,ELVIRA,5/9/2023,1626,Hail,0.75, ,0,0,0,0,AL,CST-6, ,179967,C,117,BMX,0,0,NWS Employee, , , ,0,NNW,0,NNW,ELVIRA,5/9/2023,1627,33.3231,-86.8816,33.3231,-86.8816,,"An outflow boundary from a decaying MCS triggered isolated strong to severe thunderstorms during the afternoon and evening hours on May 9th. Due to the slow movement of the storms, some localized flooding also occurred.",,,
1102651,MORGAN CO.,HUNTSVILLE LACEYS SP,5/15/2023,1518,Hail,1.75, ,0,0,0,0,AL,CST-6, ,178666,C,103,HUN,0,0,Broadcast Media, , , ,2,WSW,2,WSW,HUNTSVILLE LACEYS SP,5/15/2023,1518,34.52,-86.63,34.52,-86.63,Golf ball sized hail was reported. Time was estimated from radar.,Scattered to numerous thunderstorms erupted during the early to mid afternoon hours due to strong instability. A few of the thunderstorms produced gusty and in some cases damaging winds and large hail.,,,
1098658,SUMTER CO.,MC CAINVILLE,5/16/2023,1154,Hail,0.88, ,0,0,0,0,AL,CST-6, ,180370,C,119,BMX,0,0,Fire Department/Rescue, , , ,2,SSE,2,SSE,MC CAINVILLE,5/16/2023,1155,32.62,-88.2,32.62,-88.2,Nickel size hail reported near the University of West Alabama campus.,"A multi-day severe weather event unfolded across Central Alabama from May 16th through May 18th, 2023.  An active northwest flow pattern coupled with a stalled out surface frontal boundary provided the ingredients necessary for strong to severe thunderstorms to develop during the heating of the day.",,,
1098659,ST. CLAIR CO.,BRANCHVILLE,5/16/2023,1218,Hail,0.75, ,0,0,0,0,AL,CST-6, ,180370,C,115,BMX,0,0,Trained Spotter, , , ,1,WSW,1,WSW,BRANCHVILLE,5/16/2023,1219,33.64,-86.45,33.64,-86.45,,"A multi-day severe weather event unfolded across Central Alabama from May 16th through May 18th, 2023.  An active northwest flow pattern coupled with a stalled out surface frontal boundary provided the ingredients necessary for strong to severe thunderstorms to develop during the heating of the day.",,,
1098660,JEFFERSON CO.,CAHABA HGTS,5/16/2023,1222,Hail,0.75, ,0,0,0,0,AL,CST-6, ,180370,C,73,BMX,0,0,Public, , , ,0,N,0,N,CAHABA HGTS,5/16/2023,1223,33.45,-86.73,33.45,-86.73,Penny size hail reported in Cahaba Heights.,"A multi-day severe weather event unfolded across Central Alabama from May 16th through May 18th, 2023.  An active northwest flow pattern coupled with a stalled out surface frontal boundary provided the ingredients necessary for strong to severe thunderstorms to develop during the heating of the day.",,,
1098661,JEFFERSON CO.,LEEDS,5/16/2023,1238,Hail,0.88, ,0,0,0,0,AL,CST-6, ,180370,C,73,BMX,0,0,Public, , , ,1,S,1,S,LEEDS,5/16/2023,1239,33.54,-86.55,33.54,-86.55,Nickel size hail reported just southwest of the city of Leeds.,"A multi-day severe weather event unfolded across Central Alabama from May 16th through May 18th, 2023.  An active northwest flow pattern coupled with a stalled out surface frontal boundary provided the ingredients necessary for strong to severe thunderstorms to develop during the heating of the day.",,,
1098664,BLOUNT CO.,CLEVELAND,5/18/2023,1300,Hail,1, ,0,0,0,0,AL,CST-6, ,180370,C,9,BMX,0,0,Public, , , ,0,W,0,W,CLEVELAND,5/18/2023,1301,33.9811,-86.588,33.9811,-86.588,Quarter size hail reported south of Cleveland along Highway 79.,"A multi-day severe weather event unfolded across Central Alabama from May 16th through May 18th, 2023.  An active northwest flow pattern coupled with a stalled out surface frontal boundary provided the ingredients necessary for strong to severe thunderstorms to develop during the heating of the day.",,,
1103560,MADISON CO.,HARVEST EPPS ARPT,5/18/2023,1407,Hail,1, ,0,0,0,0,AL,CST-6, ,178730,C,89,HUN,0,0,Public, , , ,1,ESE,1,ESE,HARVEST EPPS ARPT,5/18/2023,1407,34.86,-86.75,34.86,-86.75,Quarter size hail was reported in Harvest.,"An upper level trough of low pressure combined with a moist and unstable airmass triggered scattered to numerous thunderstorms during the afternoon hours.  A few of the thunderstorms produced intense downpours, resulting in rain amounts of 2-3 inches in less than an hour. As a result, a few reports of flash flooding were received in north central Alabama. There were also a few reports of large hail and damaging winds.",,,
1103561,LAWRENCE CO.,WREN,5/18/2023,1526,Hail,1, ,0,0,0,0,AL,CST-6, ,178730,C,79,HUN,0,0,Public, , , ,2,ESE,2,ESE,WREN,5/18/2023,1526,34.42,-87.24,34.42,-87.24,One inch hail was reported at this location.,"An upper level trough of low pressure combined with a moist and unstable airmass triggered scattered to numerous thunderstorms during the afternoon hours.  A few of the thunderstorms produced intense downpours, resulting in rain amounts of 2-3 inches in less than an hour. As a result, a few reports of flash flooding were received in north central Alabama. There were also a few reports of large hail and damaging winds.",,,
1100448,CALHOUN CO.,JACKSONVILLE MUNI AR,5/18/2023,1529,Hail,1, ,0,0,0,0,AL,CST-6, ,180370,C,15,BMX,0,0,Emergency Manager, , , ,1,NE,1,NE,JACKSONVILLE MUNI AR,5/18/2023,1530,33.79,-85.76,33.79,-85.76,Quarter size hail reported along Highway 21 south of Jacksonville.,"A multi-day severe weather event unfolded across Central Alabama from May 16th through May 18th, 2023.  An active northwest flow pattern coupled with a stalled out surface frontal boundary provided the ingredients necessary for strong to severe thunderstorms to develop during the heating of the day.",,,
1100409,HALE CO.,PHIPPS,5/18/2023,1619,Hail,1, ,0,0,0,0,AL,CST-6, ,180370,C,65,BMX,0,0,Emergency Manager, , , ,3,SE,3,SE,PHIPPS,5/18/2023,1620,32.9,-87.44,32.9,-87.44,Hail up to the size of quarters reported on County Road 49.,"A multi-day severe weather event unfolded across Central Alabama from May 16th through May 18th, 2023.  An active northwest flow pattern coupled with a stalled out surface frontal boundary provided the ingredients necessary for strong to severe thunderstorms to develop during the heating of the day.",,,
1100393,TALLADEGA CO.,TALLADEGA MUNI ARPT,5/18/2023,1624,Hail,1.75, ,0,0,0,0,AL,CST-6, ,180370,C,121,BMX,0,0,Public, , , ,1,ESE,1,ESE,TALLADEGA MUNI ARPT,5/18/2023,1625,33.56,-86.03,33.56,-86.03,Golf Ball size hail reported just east of Talladega Superspeedway.,"A multi-day severe weather event unfolded across Central Alabama from May 16th through May 18th, 2023.  An active northwest flow pattern coupled with a stalled out surface frontal boundary provided the ingredients necessary for strong to severe thunderstorms to develop during the heating of the day.",,,
1100407,JEFFERSON CO.,CORNER,5/18/2023,1735,Hail,1, ,0,0,0,0,AL,CST-6, ,180370,C,73,BMX,0,0,Public, , , ,0,N,0,N,CORNER,5/18/2023,1736,33.8,-86.95,33.8,-86.95,Quarter size hail reported in Corner community.,"A multi-day severe weather event unfolded across Central Alabama from May 16th through May 18th, 2023.  An active northwest flow pattern coupled with a stalled out surface frontal boundary provided the ingredients necessary for strong to severe thunderstorms to develop during the heating of the day.",,,
1100412,COOSA CO.,WEOGUFKA,5/18/2023,1835,Hail,2, ,0,0,0,0,AL,CST-6, ,180370,C,37,BMX,0,0,NWS Employee, , , ,0,N,0,N,WEOGUFKA,5/18/2023,1838,33.02,-86.32,33.02,-86.32,Large hail removed leaves from trees with vegetation covering roadways.,"A multi-day severe weather event unfolded across Central Alabama from May 16th through May 18th, 2023.  An active northwest flow pattern coupled with a stalled out surface frontal boundary provided the ingredients necessary for strong to severe thunderstorms to develop during the heating of the day.",,,
1102463,TALLADEGA CO.,MIGNON,6/4/2023,1528,Hail,0.88, ,0,0,0,0,AL,CST-6, ,181029,C,121,BMX,0,0,Public, , , ,3,NW,3,NW,MIGNON,6/4/2023,1528,33.21,-86.28,33.21,-86.28,Nickel size hail reported at the Nemak facility in Sylacauga.,A cool front over east Alabama provided the necessary lift for a few strong to severe thunderstorms to develop in the late afternoon and evening on June 4th.,,,
1111187,MADISON CO.,SULPHUR SPGS,6/4/2023,1700,Hail,1, ,0,0,0,0,AL,CST-6, ,179350,C,89,HUN,0,0,Public, , , ,1,WNW,1,WNW,SULPHUR SPGS,6/4/2023,1700,34.93,-86.54,34.93,-86.54,Quarter size hail was reported east of Highway 231/431 near Hazel Green.,"Isolated to scattered strong to severe thunderstorms developed during the early to mid afternoon hours, and shifted south-southwest through the early evening before dissipating. A few of the storms produced hail of penny to quarter sized and gusty to damaging winds, mainly north of the Tennessee River.",,,
